repo,url,stars,forks,open_issues,github_language,created_at,pushed_at,license,topics,via,description,is_agent,agent_verdict,agent_type,agent_confidence,agent_evidence_tier,has_llm,has_agent_loop,has_tool_calling,has_mcp,has_workflow,has_multi_agent,has_memory,has_streaming,effect_depth,effect_evidence,effect_deps,effect_capabilities,uses_effect_ai,effect_files
egeominotti/bunqueue,https://github.com/egeominotti/bunqueue,565,18,1,TypeScript,2026-01-28T21:26:22Z,2026-09-09T09:31:14Z,MIT,ai|ai-agents|ai-scheduler|background-jobs|bullmq-alternative|bun|bun-queue|cron-scheduler|deno|job-queue|message-queue|nodejs|postgres|postgresql|queue|redis-alternative|s3|sqlite3|task-queue-typescript,TypeScript:mcp,"⚡ High-performance job queue for Bun. SQLite by default, PostgreSQL multi-broker when you scale. DLQ, cron, SQLite S3 backups, and native MCP. No Redis.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,true,true,false,true,L0,manifest-full,,,false,0
heider-x/vela,https://github.com/heider-x/vela,564,145,17,TypeScript,2026-04-21T07:15:36Z,2026-09-07T06:36:57Z,GPL-3.0,ai-tool|ai-writing|creative-writing|desktop-app|electron|local-llm|novel-writing|rag|react|typescript,TypeScript:llm|TypeScript:rag,"AI-powered IDE for novel writing — local LLM + RAG, privacy-first, BYOK. For web fiction authors and creative writers.",true,agent,coding-agent,0.83,paths,true,true,true,true,true,false,false,true,L0,manifest-full,,,false,0
skaldlabs/skald,https://github.com/skaldlabs/skald,564,38,26,TypeScript,2025-10-09T13:15:29Z,2026-05-31T06:11:41Z,NOASSERTION,ai|chat|javascript|knowledge-base|python|rag|self-hosted|typescript,TypeScript:rag,Context layer platform in your infrastructure,true,agent,single-agent,0.97,manifest,true,true,true,false,false,false,true,false,L0,manifest-full,,,false,0
agentic-in/inferoa,https://github.com/agentic-in/inferoa,561,90,48,TypeScript,2026-06-08T06:29:56Z,2026-06-18T12:58:43Z,Apache-2.0,agent|agent-harness|agentic-ai|harness-engineering|inference|kvcache|llm|loop-engineering|token|tokenmaxxing,TypeScript:harness|TypeScript:llm,Inference-native Tokenmaxxing Agent Harness for Loop Engineering,true,agent,agent-runtime,0.72,paths,true,true,true,false,false,false,false,false,L0,manifest-full,,,false,0
criptogus/HermesOffice,https://github.com/criptogus/HermesOffice,561,75,24,TypeScript,2026-08-04T15:55:03Z,2026-09-03T13:44:35Z,Apache-2.0,agent|ai-native|docx|electron|hermes|local-first|mcp|office-suite|open-source|pdf|pptx|react|typescript|univer|xlsx,TypeScript:mcp,"AI-native office suite (Docs, Sheets, Slides, PDF) where the Hermes Agent is the brain — open standards, byte-preserving round-trip, 100% local.",true,agent,single-agent,0.72,paths,true,true,true,false,false,false,false,true,L0,manifest-full,,,false,0
mx-space/core,https://github.com/mx-space/core,558,156,12,TypeScript,2021-07-14T14:47:50Z,2026-09-13T19:28:10Z,NOASSERTION,ai|ai-cms|ai-summary|ai-translation|blog-cms|claude|content-workflow|creator-tools|llm|mongodb|nestjs|openrouter|personal-blog|self-hosted|tts,TypeScript:llm|TypeScript:workflow,"AI-powered CMS core for personal blogs and creator websites, with AI summaries, translation, moderation, and writing workflows.",true,agent,workflow-agent,0.77,paths,true,true,true,false,true,false,false,true,L1,tarball,,gen|service|error|concurrency|primitives|schema|config|platform|cli,false,223
0xK3vin/MegaMemory,https://github.com/0xK3vin/MegaMemory,556,50,4,TypeScript,2026-02-06T07:40:49Z,2026-05-03T00:22:07Z,MIT,agentic-coding|ai|ai-agents|claude-code|code-context|coding-agent|embeddings|knowledge-graph|llm|mcp|mcp-server|opencode|persistent-memory|sqlite|typescript,TypeScript:llm|TypeScript:mcp,"Persistent project knowledge graph for coding agents. MCP server with semantic search, in-process embeddings, and web explorer.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
marcoaapfortes/Mantic.sh,https://github.com/marcoaapfortes/Mantic.sh,556,26,4,TypeScript,2026-01-04T17:47:19Z,2026-07-13T22:57:18Z,MIT,ai-agent|claude|code-search|context-retrieval|cursor|developer-tools|mcp|mcp-server|rag|typescript,TypeScript:mcp|TypeScript:rag,A structural code search engine for Al agents.,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
giselles-ai/giselle,https://github.com/giselles-ai/giselle,555,124,1,TypeScript,2024-08-21T02:40:46Z,2026-09-01T04:47:56Z,Apache-2.0,agent|agent-builder|agentic-ai|ai|ai-agent|ai-agents|anthropic|gemini|genai|generative-ai|multiagent|nextjs|no-code|open-source|openai|pnpm|rag|typescript|vercel|workflow,TypeScript:rag|TypeScript:workflow,Giselle: AI App Builder. Open Source.,true,agent,multi-agent,0.85,manifest,true,true,true,false,true,true,true,true,L0,manifest-full,,,false,0
BlockRunAI/Franklin,https://github.com/BlockRunAI/Franklin,554,56,2,TypeScript,2026-03-22T05:57:55Z,2026-09-09T21:52:44Z,Apache-2.0,ai-agent|ai-marketing|ai-trading|autonomous-agent|autonomous-economic-agent|blockrun|crypto-native|franklin|llm-agent|micropayments|multi-model|pay-per-action|runcode|typescript|usdc|wallet|wallet-native|x402,"TypeScript:""AI agent""","The AI agent with a wallet — spends USDC autonomously to get real work done. Apache-2.0, TypeScript.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,true,true,L0,manifest-full,,,false,0
halo-dev/upage,https://github.com/halo-dev/upage,551,102,9,TypeScript,2025-09-24T04:59:12Z,2026-08-27T10:04:38Z,NOASSERTION,ai|ai-agents|deepseek|llm|visual-editor,TypeScript:llm,🔥 一款基于大模型的可视化网页构建平台，Lovable 开源替代。,true,agent,single-agent,0.8,manifest,true,true,true,false,false,false,false,true,L0,manifest-full,,,false,0
hhszzzz/taibu,https://github.com/hhszzzz/taibu,550,114,2,TypeScript,2026-01-04T07:47:59Z,2026-08-01T10:15:02Z,NOASSERTION,astrology|bazi|divination|fortune-teller|liuren|liuyao|mbti|mcp|meihua|meihua-yishu|qimendunjia|skills|taiyi|tarot|xiaoliuren|ziweidoushu,TypeScript:mcp,🔮 高精度AI算命工具，涵盖八字、紫微斗数、六爻、梅花易数、奇门遁甲、大六壬、小六壬、占星术、太乙神数、塔罗、MBTI、面相手相、合盘配对、每日/每月运势、周公解梦等。支持MCP服务和Skills,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,true,L0,manifest-full,,,false,0
catlog22/maestro-flow,https://github.com/catlog22/maestro-flow,549,67,10,TypeScript,2026-03-17T12:02:57Z,2026-09-09T14:43:09Z,,ai-agents|claude-code|cli|codex|gemini|knowledge-graph|mcp|multi-agent|typescript|workflow-orchestration,TypeScript:mcp|TypeScript:multi-agent|TypeScript:workflow,"Intent-driven workflow orchestration for multi-agent AI development — adaptive lifecycle engine, self-reinforcing knowledge graph, and visual dashboard for Claude Code, Gemini, Codex & more",true,agent,mcp-agent,0.99,manifest,true,true,true,true,true,true,true,true,L0,manifest-full,,,false,0
Doist/todoist-mcp,https://github.com/Doist/todoist-mcp,547,52,11,TypeScript,2025-05-21T13:34:02Z,2026-09-12T12:04:40Z,MIT,,"TypeScript:""AI agent""|TypeScript:mcp","A set of tools to connect to AI agents, to allow them to use Todoist on a user's behalf. Includes MCP support.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
Merit-Systems/echo,https://github.com/Merit-Systems/echo,546,88,105,TypeScript,2025-05-05T22:48:58Z,2026-06-26T21:48:33Z,NOASSERTION,anthropic|billing|gemini|llm|openai|react|typescript|vercel,TypeScript:llm,The User Pays AI SDK,true,agent,single-agent,0.85,manifest,true,false,true,true,false,false,true,true,L0,manifest-full,,,false,0
0xSero/parchi,https://github.com/0xSero/parchi,545,54,12,TypeScript,2025-11-07T14:16:02Z,2026-09-03T12:22:49Z,MIT,agent|ai|browser-automation|browser-extension|model-agnostic|workflow,TypeScript:workflow,Your AI friend right in your browser,true,agent,single-agent,0.8,manifest,true,true,true,false,false,false,false,true,L0,manifest-full,,,false,0
chorus-codes/chorus,https://github.com/chorus-codes/chorus,531,55,1,TypeScript,2026-04-30T10:33:16Z,2026-08-13T00:11:48Z,Apache-2.0,claude-code|codex|llm,TypeScript:llm,Multi-LLM peer review for code decisions. Bring your own CLI; Chorus convenes 2-4 other LLMs to review the work before you ship.,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,true,L0,manifest-full,,,false,0
OpenLabs-so/openanalytics,https://github.com/OpenLabs-so/openanalytics,531,46,1,TypeScript,2026-08-11T17:53:51Z,2026-09-10T22:38:33Z,AGPL-3.0,agpl|analytics|clickhouse|cookieless|google-analytics-alternative|mcp-server|nextjs|open-source|plausible-alternative|privacy|privacy-first|self-hosted|typescript|web-analytics,TypeScript:mcp,"Open-source, privacy-first and cookieless web analytics with revenue attribution and an MCP server.",true,agent,mcp-agent,0.72,paths,true,true,false,true,false,true,false,true,L0,manifest-full,,,false,0
unbody-io/unbody,https://github.com/unbody-io/unbody,523,47,3,TypeScript,2025-04-02T16:36:57Z,2026-04-14T11:27:16Z,Apache-2.0,agentic-ai|ai-native|backend|chatbot|data-enhancement|data-ingestion|developer-tools|etl-pipeline|generative-ai|knowledge-base|llm|rag|supabase-alternative|vector-database,TypeScript:chatbot|TypeScript:llm|TypeScript:rag,"The Supabase of AI era. A modular, open-source backend for building AI-native software — designed for knowledge, not static data.",true,agent,workflow-agent,0.8,manifest,true,true,false,false,true,false,false,true,L0,manifest-full,,,false,0
anyproto/anytype-mcp,https://github.com/anyproto/anytype-mcp,521,57,25,TypeScript,2025-04-19T16:55:01Z,2026-09-10T23:39:24Z,MIT,anytype|api|mcp|mcp-server|modelcontextprotocol,TypeScript:mcp,"An MCP server enabling AI assistants to interact with Anytype - your encrypted, local and collaborative wiki - to organize objects, lists, and more through natural language.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
maria-rcks/t1code,https://github.com/maria-rcks/t1code,520,42,8,TypeScript,2026-03-25T17:08:56Z,2026-06-03T04:47:30Z,MIT,codex|coding|llm|opentui|t3code|tui,TypeScript:llm,"T3Code, but in your terminal",true,agent,single-agent,0.92,manifest,true,true,true,false,false,false,false,true,L4,tarball,@effect/platform-node|@effect/sql-sqlite-bun|effect,gen|service|error|concurrency|primitives|stream|schema|resource|config|platform|sql|observability,false,304
Automattic/studio,https://github.com/Automattic/studio,517,95,213,TypeScript,2024-04-22T07:31:17Z,2026-09-13T12:58:29Z,GPL-2.0,agents|cli|desktop|electron|wordpress,TypeScript:workflow,"WordPress Studio, a free desktop app and CLI that helps developers streamline their local WordPress development workflow.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,true,L0,manifest-full,,,false,0
ningbainb/deepseek-harness-desktop,https://github.com/ningbainb/deepseek-harness-desktop,516,19,7,TypeScript,2026-08-13T19:50:01Z,2026-09-13T16:49:35Z,BSD-3-Clause,ai-agent|ai-coding-assistant|codex|deepseek|deepseek-harness|desktop-app|dsh|dsh-plugin|electron|electron-app|gui|open-source|plugin-system|plugins|remote-access|skills|ssh-client|windows|windows-desktop,TypeScript:harness,"Open-source Windows desktop client and GUI for DeepSeek Harness — zero-setup installer with Codex, plugins, skills, SSH, mobile remote access, and 11 skins.",true,agent,agent-runtime,0.77,paths,true,true,true,false,true,false,false,true,L0,manifest-full,,,false,0
Forsy-AI/biosecurity-agent,https://github.com/Forsy-AI/biosecurity-agent,513,20,0,TypeScript,2026-08-22T23:06:26Z,2026-08-25T17:52:31Z,Apache-2.0,,"TypeScript:""AI agent""",AI agent that builds a live biosecurity world around any target.,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
aqm857886159/Nomi,https://github.com/aqm857886159/Nomi,508,112,8,TypeScript,2026-05-04T13:38:29Z,2026-09-13T04:51:25Z,AGPL-3.0,ai-agent|ai-video|ai-video-generator|bring-your-own-key|comfyui|creative-tools|desktop-app|electron|image-generation|local-first|mcp|offline|react|storyboard|text-to-image|text-to-video|timeline-editor|typescript|video-editing|video-generation,TypeScript:mcp,"Open-source AI video workbench. Bring any model or your local ComfyUI, and let Claude Code / Codex / Cursor direct it over MCP — storyboard, references, generation, editable first cut on a real timeline. Local-first: projects, prompts, and keys stay on your machine. No account, no telemetry.",true,agent,mcp-agent,0.97,manifest,true,true,true,true,true,true,true,true,L0,manifest-full,,,false,0
BrowserOperator/browser-operator-core,https://github.com/BrowserOperator/browser-operator-core,508,83,16,TypeScript,2025-05-10T16:56:31Z,2026-03-19T23:17:01Z,BSD-3-Clause,agent-browser|agent-workflow|agentic-ai|agentic-browser|agentic-framework|agentic-workflow|agents|ai-browser|browser-operator|computer-use|langgraph|llamacpp|llm|mcp|mcp-client|ollama|open-operator|openai|operator,TypeScript:copilot|TypeScript:llm|TypeScript:mcp|TypeScript:multi-agent,"Browser Operator - The AI browser with built in Multi-Agent platform! Open source alternative to ChatGPT Atlas, Perplexity Comet, Dia and Microsoft CoPilot Edge Browser",true,agent,workflow-agent,0.85,manifest,true,true,true,true,true,false,true,true,L0,manifest-full,,,false,0
iannuttall/seo,https://github.com/iannuttall/seo,508,38,0,TypeScript,2026-07-10T10:12:32Z,2026-09-06T08:19:32Z,Apache-2.0,ai-agents|cli|google-analytics|local-first|mcp|search-console|seo|technical-seo|typescript,TypeScript:mcp,"The only SEO skill your agent needs. 70+ SEO audit tools through a local CLI and MCP server, using your own crawl, Search Console, and GA4 data.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,true,false,false,false,L0,manifest-full,,,false,0
zai-org/Synapse,https://github.com/zai-org/Synapse,508,40,3,TypeScript,2026-05-13T11:06:53Z,2026-07-31T07:25:27Z,Apache-2.0,,TypeScript:mcp,"Self-hosted AI workspace with shareable AI teammates, shared conversations, memory, and governed access to plugins, MCP tools, and local devices.",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,true,true,L0,manifest-full,,,false,0
MagicCube/agentara,https://github.com/MagicCube/agentara,506,58,4,TypeScript,2026-03-05T08:16:37Z,2026-05-11T11:48:15Z,,,TypeScript:coding assistant,"Your 24/7 personal assistant powered by Claude Code and OpenAI Codex. Multi-channel messaging, long-term memory, skills, task scheduling, session management, and more — all running locally.",true,agent,single-agent,0.85,manifest,true,true,true,false,false,false,true,false,L0,manifest-full,,,false,0
VikashLoomba/copilot-mcp,https://github.com/VikashLoomba/copilot-mcp,505,54,6,TypeScript,2025-02-17T10:40:33Z,2026-06-15T20:18:27Z,GPL-3.0,agent-skills|claude-code-skills|claude-skills|codex-skills|copilot|copilot-chat|mcp|mcp-apps|mcp-server|modelcontextprotocol|skills|vscode-extension,TypeScript:copilot|TypeScript:mcp,"A VSCode extension that lets you find and install Agent Skills and MCP Apps to use with GitHub Copilot, Claude Code, and Codex CLI.",true,agent,coding-agent,0.8,manifest,true,true,true,false,false,false,false,true,L0,manifest-full,,,false,0
epam/ai-dial-chat,https://github.com/epam/ai-dial-chat,504,61,280,TypeScript,2023-09-07T09:11:16Z,2026-09-13T20:41:44Z,Apache-2.0,ai-dial|llm,TypeScript:llm,A default UI for AI DIAL,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,true,L0,manifest-full,,,false,0
1mcp-app/agent,https://github.com/1mcp-app/agent,503,59,23,TypeScript,2025-03-16T14:05:08Z,2026-09-13T20:47:09Z,Apache-2.0,mcp|mcp-client|mcp-gateway|mcp-proxy|mcp-server|unified-mcp-server,TypeScript:mcp,A unified Model Context Protocol server implementation that aggregates multiple MCP servers into one.,true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,true,L0,manifest-full,,,false,0
PV-Bhat/vibe-check-mcp-server,https://github.com/PV-Bhat/vibe-check-mcp-server,502,66,5,TypeScript,2025-03-22T09:33:08Z,2026-09-11T02:44:21Z,MIT,agentic-ai|agentic-workflow|ai-agents|chain-of-thought|cpi|error-handling|mcp|mcp-server|model-context-protocol|rli|vibe-coding|workflow-automation,"TypeScript:""AI agent""|TypeScript:mcp|TypeScript:workflow","Vibe Check is a tool that provides mentor-like feedback to AI Agents, preventing tunnel-vision, over-engineering and reasoning lock-in for complex and long-horizon agent workflows. KISS your over-eager AI Agents goodbye! Effective for: Coding, Ambiguous Tasks, High-Risk tasks",true,agent,mcp-agent,0.99,manifest,true,true,true,true,false,false,false,false,L0,manifest-full,,,false,0
Piebald-AI/gemini-cli-desktop,https://github.com/Piebald-AI/gemini-cli-desktop,501,61,25,TypeScript,2025-07-27T14:52:59Z,2026-09-07T17:59:21Z,MIT,agent-client-protocol|agentic|cross-platform|desktop|desktop-app|development|gemini|gemini-api|gemini-cli|gemini-cli-ui|gemini-cli-web|gemini-desktop|gemini-ui|multilingual|qwen|qwen-code|qwen3-coder|tauri|web|webapp,TypeScript:mcp,"Web/desktop UI for Gemini CLI/Qwen Code.  Manage projects, switch between tools, search across past conversations, and manage MCP servers, all from one multilingual interface, locally or remotely.",true,agent,mcp-agent,0.8,manifest,true,false,true,true,false,false,false,false,L0,manifest-full,,,false,0
